Time (s), INST BN VOLTS
0.0607198, -10404.4755859375
0.0609804, -10463.0771484375
0.061241, -10463.0771484375
0.0615016, -10420.4580078125
0.0617622, -10319.2373046875
0.0620228, -10090.1572265625
0.0622834, -9765.18359375
0.062544, -9285.71484375
0.0628046, -8662.4052734375
0.0630652, -7932.546875
0.0633258, -7122.77734375
0.0635864, -6259.7333984375
0.063847, -5343.4150390625
0.0641076, -4400.45947265625
0.0643682, -3420.21166992188
0.0646288, -2439.96411132813
0.0648894, -1417.09704589844
0.06515, -410.212310791016
0.0654106, 607.327331542969
0.0656712, 1614.21203613281
0.0659318, 2589.13232421875
0.0661924, 3553.3974609375
0.066453, 4512.33544921875
0.0667136, 5449.96337890625
0.0669742, 6371.609375
0.0672348, 7282.60009765625
0.0674954, 8097.697265625
0.067756, 8811.5732421875
0.0680166, 9413.5732421875
0.0682772, 9850.4228515625
0.0685378, 10148.7587890625
0.0687984, 10329.8916015625
0.069059, 10431.11328125
0.0693196, 10489.71484375
0.0695802, 10489.71484375
0.0698408, 10452.4228515625
0.0701014, 10351.201171875
0.070362, 10132.7763671875
0.0706226, 9802.4755859375
0.0708832, 9328.333984375
0.0711438, 8699.697265625
0.0714044, 7975.16650390625
0.071665, 7160.0693359375
0.0719256, 6286.37060546875
0.0721862, 5364.724609375
0.0724468, 4416.44140625
0.0727074, 3441.521484375
0.072968, 2445.29150390625
0.0732286, 1438.40673828125
0.0734892, 431.522033691406
0.0737498, -575.362731933594
0.0740104, -1587.57495117188
0.074271, -2562.4951171875
0.0745316, -3526.76025390625
0.0747922, -4485.6982421875
0.0750528, -5423.326171875
0.0753134, -6350.2998046875
0.075574, -7239.98095703125
0.0758346, -8049.75048828125
0.0760952, -8768.9541015625
0.0763558, -9360.298828125
0.0766164, -9802.4755859375
0.076877, -10106.1396484375
0.0771376, -10303.2548828125
0.0773982, -10404.4755859375
0.0776588, -10479.0595703125
0.0779194, -10468.4052734375
0.07818, -10425.78515625
0.0784406, -10329.8916015625
0.0787012, -10106.1396484375
0.0789618, -9781.166015625
0.0792224, -9301.697265625
0.079483, -8667.732421875
0.0797436, -7937.87451171875
0.0800042, -7117.44970703125
0.0802648, -6238.42333984375
0.0805254, -5311.4501953125
0.080786, -4352.51220703125
0.0810466, -3382.91967773438
0.0813072, -2407.99951171875
0.0815678, -1401.11474609375
0.0818284, -399.557434082031
0.082089, 607.327331542969
0.0823496, 1598.22973632813
0.0826102, 2573.14990234375
0.0828708, 3521.43286132813
0.0831314, 4480.37060546875
0.083392, 5428.65380859375
0.0836526, 6355.626953125
0.0839132, 7266.6181640625
0.0841738, 8081.71533203125
0.0844344, 8822.228515625
0.084695, 9429.5556640625
0.0849556, 9871.732421875
0.0852162, 10186.05078125
0.0854768, 10361.8564453125
0.0857374, 10468.4052734375
0.085998, 10521.6796875
0.0862586, 10516.3515625
0.0865192, 10473.732421875
0.0867798, 10367.18359375
0.0870404, 9051.3076171875
0.087301, 7857.962890625
0.0875616, 6291.69775390625
0.0878222, 5876.158203125
0.0880828, 5551.1845703125
0.0883434, 5034.423828125
0.088604, 4773.37939453125
0.0888646, 4592.2470703125
0.0891252, 4299.23828125
0.0893858, 3526.76025390625
0.0896464, 2423.98168945313
0.089907, 1427.751953125
0.0901676, 639.291931152344
0.0904282, -117.203514099121
0.0906888, -969.592712402344
0.0909494, -1683.46862792969
0.09121, -2290.7958984375
0.0914706, -3009.99926757813
0.0917312, -3771.822265625
0.0919918, -4507.0078125
0.0922524, -5167.609375
0.092513, -5785.591796875
0.0927736, -6494.14013671875
0.0930342, -7106.794921875
0.0932948, -7596.9189453125
0.0935554, -7879.27294921875
0.093816, -8092.3701171875
0.0940766, -8252.193359375
0.0943372, -8284.1572265625
0.0945978, -8225.5556640625
0.0948584, -8129.662109375
0.095119, -8007.13134765625
0.0953796, -7788.70654296875
0.0956402, -7501.02490234375
0.0959008, -7144.0869140625
0.0961614, -6765.83935546875
0.096422, -6344.97216796875
0.0966826, -5870.83056640625
0.0969432, -5306.123046875
0.0972038, -4698.79541015625
0.0974644, -4038.19384765625
0.097725, -3345.62768554688
0.0979856, -2583.8046875
0.0982462, -1811.32702636719
0.0985068, -1006.884765625
0.0987674, -186.460144042969
0.099028, 623.309631347656
0.0992886, 1411.76965332031
0.0995492, 2189.57470703125
0.0998098, 2978.03491210938
0.1000704, 3761.16748046875
0.100331, 4522.990234375
0.1005916, 5215.556640625
0.1008522, 5796.24658203125
0.1011128, 6249.07861328125
0.1013734, 6552.7421875
0.101634, 6808.458984375
0.1018946, 7032.2109375
0.1021552, 7303.91015625
0.1024158, 7666.17529296875
0.1026764, 7969.8388671875
0.102937, 8182.9365234375
0.1031976, 8198.9189453125
0.1034582, 8103.02490234375
0.1037188, 7884.60009765625
0.1039794, 7543.64453125
0.10424, 7128.10498046875
0.1045006, 6669.9453125
0.1047612, 6233.09619140625
0.1050218, 5780.26416015625
0.1052824, 5252.8486328125
0.105543, 4666.8310546875
0.1058036, 4038.19384765625
0.1060642, 3329.64526367188
0.1063248, 2567.82250976563
0.1065854, 1731.41552734375
0.106846, 895.008666992188
0.1071066, 58.6017570495605
0.1073672, -772.477722167969
0.1076278, -1523.64575195313
0.1078884, -2258.83129882813
0.108149, -2930.087890625
0.1084096, -3601.34448242188
0.1086702, -4288.5830078125
0.1089308, -4970.49462890625
0.1091914, -5620.44140625
0.109452, -6211.7861328125
0.1097126, -6712.56494140625
0.1099732, -7090.8125
0.1102338, -7575.60888671875
0.1104944, -7879.27294921875
0.110755, -8140.31689453125
0.1110156, -8246.865234375
0.1112762, -8289.4853515625
0.1115368, -8305.4677734375
0.1117974, -8124.33447265625
0.112058, -7810.01611328125
0.1123186, -7469.060546875
0.1125792, -7160.0693359375
0.1128398, -6792.4765625
0.1131004, -6318.3349609375
0.113361, -5796.24658203125
0.1136216, -5268.83056640625
0.1138822, -4698.79541015625
0.1141428, -4011.556640625
0.1144034, -3281.69848632813
0.114664, -2503.89331054688
0.1149246, -1704.77844238281
0.1151852, -857.716613769531
0.1154458, -26.6371631622314
0.1157064, 756.495422363281
0.115967, 1507.66345214844
0.1162276, 2216.2119140625
0.1164882, 2946.0703125
0.1167488, 3675.92846679688
0.1170094, 4437.75146484375
0.11727, 5183.591796875
0.1175306, 5828.21142578125
0.1177912, 6318.3349609375
0.1180518, 6675.27294921875
0.1183124, 6930.98974609375
0.118573, 7144.0869140625
0.1188336, 7469.060546875
0.1190942, 7767.396484375
0.1193548, 8060.4052734375
0.1196154, 8198.9189453125
0.119876, 8225.5556640625
0.1201366, 8140.31689453125
0.1203972, 7895.2548828125
0.1206578, 7527.662109375
0.1209184, 7106.794921875
0.121179, 6669.9453125
0.1214396, 6227.7685546875
0.1217002, 5748.2998046875
0.1219608, 5220.8837890625
0.1222214, 4650.8486328125
0.122482, 4038.19384765625
0.1227426, 3350.955078125
0.1230032, 2578.47729492188
0.1232638, 1795.3447265625
0.1235244, 958.937866210938
0.123785, 138.513244628906
0.1240456, -676.583923339844
0.1243062, -1454.38903808594
0.1245668, -2146.95532226563
0.1248274, -2844.84887695313
0.125088, -3532.087890625
0.1253486, -4245.9638671875
0.1256092, -4970.49462890625
0.1258698, -5631.09619140625
0.1261304, -6174.494140625
0.126391, -6675.27294921875
0.1266516, -7032.2109375
0.1269122, -7644.86572265625
0.1271728, -7815.34375
0.1274334, -8065.73291015625
0.127694, -8113.6796875
0.1279546, -8150.9716796875
0.1282152, -8150.9716796875
0.1284758, -8028.44091796875
0.1287364, -7735.43212890625
0.128997, -7447.75048828125
0.1292576, -7160.0693359375
0.1295182, -6776.494140625
0.1297788, -6302.3525390625
0.1300394, -5785.591796875
0.1303, -5220.8837890625
0.1305606, -4618.8837890625
0.1308212, -3963.60986328125
0.1310818, -3260.388671875
0.1313424, -2525.203125
0.131603, -1758.052734375
0.1318636, -937.628112792969
0.1321242, -95.8937835693359
0.1323848, 703.221069335938
0.1326454, 1422.42443847656
0.132906, 2194.90209960938
0.1331666, 2919.43310546875
0.1334272, 3723.87524414063
0.1336878, 4443.07861328125
0.1339484, 5172.93701171875
0.134209, 5753.626953125
0.1344696, 6275.71533203125
0.1347302, 6574.0517578125
0.1349908, 6829.7685546875
0.1352514, 7245.30810546875
0.135512, 7788.70654296875
0.1357726, 8129.662109375
0.1360332, 8406.6884765625
0.1362938, 8326.77734375
0.1365544, 8316.1220703125
0.136815, 8198.9189453125
0.1370756, 7911.2373046875
0.1373362, 7511.6796875
0.1375968, 7128.10498046875
0.1378574, 6765.83935546875
0.138118, 6360.95458984375
0.1383786, 5790.9189453125
0.1386392, 5199.57421875
0.1388998, 4629.5390625
0.1391604, 4043.52124023438
0.139421, 3329.64526367188
0.1396816, 2546.5126953125
0.1399422, 1747.39782714844
0.1402028, 916.318420410156
0.1404634, 63.9291915893555
0.140724, -788.460021972656
0.1409846, -1550.28283691406
0.1412452, -2237.52172851563
0.1415058, -2940.74267578125
0.1417664, -3633.30908203125
0.142027, -4341.857421875
0.1422876, -5050.40625
0.1425482, -5700.35302734375
0.1428088, -6275.71533203125
0.1430694, -6744.52978515625
0.14333, -7096.14013671875
0.1435906, -7479.71533203125
0.1438512, -7772.72412109375
0.1441118, -8033.76806640625
0.1443724, -8172.28173828125
0.144633, -8198.9189453125
0.1448936, -8182.9365234375
0.1451542, -8055.078125
0.1454148, -7794.03369140625
0.1456754, -7469.060546875
0.145936, -7128.10498046875
0.1461966, -6733.87451171875
0.1464572, -6265.060546875
0.1467178, -5753.626953125
0.1469784, -5183.591796875
0.147239, -4570.93701171875
0.1474996, -3910.33544921875
0.1477602, -3185.8046875
0.1480208, -2434.63671875
0.1482814, -1635.52185058594
0.148542, -831.079467773438
0.1488026, -21.3097305297852
0.1490632, 772.477722167969
0.1493238, 1523.64575195313
0.1495844, 2242.84912109375
0.149845, 2983.3623046875
0.1501056, 3734.5302734375
0.1503662, 4501.6806640625
0.1506268, 5252.8486328125
0.1508874, 5881.4853515625
0.151148, 6371.609375
0.1514086, 6728.54736328125
0.1516692, 6978.9365234375
0.1519298, 7213.34375
0.1521904, 7517.00732421875
0.152451, 7825.99853515625
0.1527116, 8076.3876953125
0.1529722, 8209.5732421875
0.1532328, 8230.8828125
0.1534934, 8140.31689453125
0.153754, 7889.927734375
0.1540146, 7548.9716796875
0.1542752, 7149.41455078125
0.1545358, 6701.91015625
0.1547964, 6227.7685546875
0.155057, 5721.66259765625
0.1553176, 5199.57421875
0.1555782, 4629.5390625
0.1558388, 4006.22924804688
0.1560994, 3308.33569335938
0.15636, 2535.85791015625
0.1566206, 1710.10583496094
0.1568812, 873.698913574219
0.1571418, 15.9822978973389
0.1574024, -793.787475585938
0.157663, -1539.62805175781
0.1579236, -2232.1943359375
0.1581842, -2930.087890625
0.1584448, -3622.65405273438
0.1587054, -4336.5302734375
0.158966, -5055.7333984375
0.1592266, -5705.68017578125
0.1594872, -6265.060546875
0.1597478, -6733.87451171875
0.1600084, -7085.4853515625
0.160269, -7458.40576171875
0.1605296, -7767.396484375
0.1607902, -8028.44091796875
0.1610508, -8150.9716796875
0.1613114, -8182.9365234375
0.161572, -8177.60888671875
0.1618326, -8076.3876953125
0.1620932, -7847.30810546875
0.1623538, -7538.31689453125
0.1626144, -7186.70654296875
0.162875, -6781.82177734375
0.1631356, -6281.04296875
0.1633962, -5753.626953125
0.1636568, -5188.91943359375
0.1639174, -4592.2470703125
0.164178, -3926.31787109375
0.1644386, -3212.44189453125
0.1646992, -2445.29150390625
0.1649598, -1635.52185058594
0.1652204, -820.424621582031
0.165481, 15.9822978973389
0.1657416, 820.424621582031
0.1660022, 1555.6103515625
0.1662628, 2264.15893554688
0.1665234, 3004.671875
0.166784, 3745.18505859375
0.1670446, 4517.66259765625
0.1673052, 5258.17578125
0.1675658, 5897.4677734375
0.1678264, 6403.57373046875
0.168087, 6771.1669921875
0.1683476, 7026.88330078125
0.1686082, 7314.56494140625
0.1688688, 7586.26416015625
0.1691294, 7884.60009765625
0.16939, 8108.3525390625
0.1696506, 8220.228515625
0.1699112, 8246.865234375
0.1701718, 8145.64453125
0.1704324, 7884.60009765625
0.170693, 7532.98974609375
0.1709536, 7133.43212890625
0.1712142, 6675.27294921875
0.1714748, 6201.13134765625
0.1717354, 5711.0078125
0.171996, 5183.591796875
0.1722566, 4629.5390625
0.1725172, 4022.21166992188
0.1727778, 3334.97265625
0.1730384, 2557.16772460938
0.173299, 1726.08813476563
0.1735596, 857.716613769531
0.1738202, 5.32743263244629
0.1740808, -820.424621582031
0.1743414, -1571.59265136719
0.174602, -2258.83129882813
0.1748626, -2962.05249023438
0.1751232, -3659.94604492188
0.1753838, -4389.80419921875
0.1756444, -5114.33544921875
0.175905, -5753.626953125
0.1761656, -6318.3349609375
0.1764262, -6771.1669921875
0.1766868, -7101.4677734375
0.1769474, -7463.73291015625
0.177208, -7751.41455078125
0.1774686, -8017.7861328125
0.1777292, -8129.662109375
0.1779898, -8161.62646484375
0.1782504, -8150.9716796875
0.178511, -8049.75048828125
0.1787716, -7836.6533203125
0.1790322, -7570.28173828125
0.1792928, -7186.70654296875
0.1795534, -6781.82177734375
0.179814, -6291.69775390625
0.1800746, -5769.609375
0.1803352, -5183.591796875
0.1805958, -4581.591796875
0.1808564, -3910.33544921875
0.181117, -3201.78686523438
0.1813776, -2418.654296875
0.1816382, -1619.53955078125
0.1818988, -815.09716796875
0.1821594, -5.32743263244629
0.18242, 809.769775390625
0.1826806, 1566.26513671875
0.1829412, 2280.14111328125
0.1832018, 3009.99926757813
0.1834624, 3755.83984375
0.183723, 4512.33544921875
0.1839836, 5258.17578125
0.1842442, 5876.158203125
0.1845048, 6366.28173828125
0.1847654, 6733.87451171875
0.185026, 7010.9013671875
0.1852866, 7378.494140625
0.1855472, 7692.8125
0.1858078, 7991.14892578125
0.1860684, 8166.9541015625
0.186329, 8225.5556640625
0.1865896, 8257.5205078125
0.1868502, 8145.64453125
0.1871108, 7873.9453125
0.1873714, 7522.3349609375
0.187632, 7128.10498046875
0.1878926, 6701.91015625
0.1881532, 6211.7861328125
0.1884138, 5689.69775390625
0.1886744, 5162.2822265625
0.188935, 4629.5390625
0.1891956, 4000.90185546875
0.1894562, 3292.35327148438
0.1897168, 2509.220703125
0.1899774, 1662.15893554688
0.190238, 799.114868164063
0.1904986, -47.946891784668
0.1907592, -863.044067382813
0.1910198, -1592.90234375
0.1912804, -2274.81372070313
0.191541, -2962.05249023438
0.1918016, -3659.94604492188
0.1920622, -4389.80419921875
0.1923228, -5103.68017578125
0.1925834, -5737.64501953125
0.192844, -6307.68017578125
0.1931046, -6739.2021484375
0.1933652, -7080.15771484375
0.1936258, -7431.7685546875
0.1938864, -7724.77734375
0.194147, -7991.14892578125
0.1944076, -8124.33447265625
0.1946682, -8177.60888671875
0.1949288, -8166.9541015625
0.1951894, -8060.4052734375
0.19545, -7810.01611328125
0.1957106, -7495.69775390625
0.1959712, -7160.0693359375
0.1962318, -6733.87451171875
0.1964924, -6249.07861328125
0.196753, -5711.0078125
0.1970136, -5119.66259765625
0.1972742, -4501.6806640625
0.1975348, -3830.42407226563
0.1977954, -3116.54809570313
0.198056, -2365.38012695313
0.1983166, -1571.59265136719
0.1985772, -761.822875976563
0.1988378, 53.2743263244629
0.1990984, 847.061767578125
0.199359, 1587.57495117188
0.1996196, 2285.46850585938
0.1998802, 3015.32690429688
0.2001408, 3750.51245117188
0.2004014, 4496.35302734375
0.200662, 5231.53857421875
0.2009226, 5865.50341796875
0.2011832, 6371.609375
0.2014438, 6744.52978515625
0.2017044, 7032.2109375
0.201965, 7362.51171875
0.2022256, 7660.84814453125
0.2024862, 7969.8388671875
0.2027468, 8140.31689453125
0.2030074, 8204.24609375
0.203268, 8225.5556640625
0.2035286, 8103.02490234375
0.2037892, 7863.29052734375
0.2040498, 7506.3525390625
0.2043104, 7112.12255859375
0.204571, 6643.30859375
0.2048316, 6158.51220703125
0.2050922, 5668.38818359375
0.2053528, 5140.97216796875
0.2056134, 4602.90185546875
0.205874, 3974.2646484375
0.2061346, 3292.35327148438
0.2063952, 2503.89331054688
0.2066558, 1656.83154296875
0.2069164, 777.80517578125
0.207177, -63.9291915893555
0.2074376, -852.389221191406
0.2076982, -1582.24743652344
0.2079588, -2269.486328125
0.2082194, -2962.05249023438
0.20848, -3670.60107421875
0.2087406, -4405.78662109375
0.2090012, -5140.97216796875
0.2092618, -5780.26416015625
0.2095224, -6323.66259765625
0.209783, -6765.83935546875
0.2100436, -7096.14013671875
0.2103042, -7463.73291015625
0.2105648, -7751.41455078125
0.2108254, -8012.45849609375
0.211086, -8129.662109375
0.2113466, -8177.60888671875
0.2116072, -8161.62646484375
0.2118678, -8049.75048828125
0.2121284, -7815.34375
0.212389, -7506.3525390625
0.2126496, -7133.43212890625
0.2129102, -6675.27294921875
0.2131708, -6185.1494140625
0.2134314, -5663.06103515625
0.213692, -5109.0078125
0.2139526, -4528.31787109375
0.2142132, -3878.37084960938
0.2144738, -3175.14990234375
0.2147344, -2418.654296875
0.214995, -1619.53955078125
0.2152556, -783.132568359375
0.2155162, 53.2743263244629
0.2157768, 847.061767578125
0.2160374, 1592.90234375
0.216298, 2301.45092773438
0.2165586, 3041.9638671875
0.2168192, 3793.13208007813
0.2170798, 4549.62744140625
0.2173404, 5300.79541015625
0.217601, 5918.77734375
0.2178616, 6440.86572265625
0.2181222, 6808.458984375
0.2183828, 7069.5029296875
0.2186434, 7383.8212890625
0.218904, 7650.193359375
0.2191646, 7943.2021484375
0.2194252, 8103.02490234375
0.2196858, 8193.5908203125
0.2199464, 8204.24609375
0.220207, 8108.3525390625
0.2204676, 7873.9453125
0.2207282, 7522.3349609375
0.2209888, 7122.77734375
0.2212494, 6659.29052734375
0.22151, 6185.1494140625
0.2217706, 5673.7158203125
0.2220312, 5162.2822265625
0.2222918, 4597.57421875
0.2225524, 3974.2646484375
0.222813, 3308.33569335938
0.2230736, 2509.220703125
0.2233342, 1667.486328125
0.2235948, 777.80517578125
0.2238554, -85.2389221191406
0.224116, -895.008666992188
0.2243766, -1635.52185058594
0.2246372, -2328.08813476563
0.2248978, -3020.654296875
0.2251584, -3686.58325195313
0.225419, -4411.1142578125
0.2256796, -5124.990234375
0.2259402, -5758.95458984375
0.2262008, -6313.0078125
0.2264614, -6749.85693359375
0.226722, -7074.83056640625
0.2269826, -7453.078125
0.2272432, -7767.396484375
0.2275038, -8039.095703125
